id,username,created_at,lng,lat,text
1517978201091641344,anggecdvr,Sat Apr 23 21:26:20 +0000 2022,120.9839865,14.5914565,mukha akong magmukhang sa grand rally sa dami ng libreng foods at drinks hahahahaha ang saya
1517978287791738880,jgah808,Sat Apr 23 21:26:41 +0000 2022,-157.93705749999998,21.4040405,JGAH Tournament at Pear Country Club https://t.co/31VNRwglMU
1517978310642446339,TheCollsGals,Sat Apr 23 21:26:46 +0000 2022,-2.487431,53.530732,"The reviews have been done... Many, many, many drinks have been drunk. Until next season... (Well, until the friend… https://t.co/nsVtTMNFfx"
1517978337846734848,emceereach,Sat Apr 23 21:26:53 +0000 2022,-94.52555100000001,38.8759335,"Round 3, Fury. I don't understand this strategy at all. He has no shot of winning this in the center of the ring.… https://t.co/26OiAbaAeq"
1517978341327867904,Jesse,Sat Apr 23 21:26:53 +0000 2022,-111.9632775,40.55948050000001,Dating apps in 2022 be like:Me: Short small talk on the dating app…Her: ”What are you looking for? I hope to fi… https://t.co/ansRAVFZ7c
1517978345232809985,TimMcKenna01,Sat Apr 23 21:26:54 +0000 2022,-0.4593665,52.1374735,"My mate Matt is a drinks wholesaler, and he's got hold of this rather special Ukrainian pear vodka. He's tweaked th… https://t.co/jFzI5jEcAL"
1517978352803590144,Covahaynes,Sat Apr 23 21:26:56 +0000 2022,-85.7682405,37.822244,Number of Chris Stapleton songs I know: 3Minimum number of drinks I will have tonight so I can pretend I know Chris Stapleton songs: 7
1517978363574505473,TATT_KING_ELI,Sat Apr 23 21:26:59 +0000 2022,-82.3674774,28.1862564,Hazy approved on #theprofessionaldrinkerstour  again ! - Drinking a Luminescence Hazy IPA by @FloridaAveBrew @ Flor… https://t.co/cdvDHmzmhi
1517978366653124608,richrichmond,Sat Apr 23 21:26:59 +0000 2022,-84.4330444,39.1091881,Pancakes with coffee at a greasy spoon. - Drinking a Barrel Aged Maple Coffee Speak of the Devil by @streetsidebrew… https://t.co/Mmm9d9ySSt
1517978367479451653,Iamchibwanare,Sat Apr 23 21:27:00 +0000 2022,39.2823905,-6.878811499999999,📸 / Shot by ME @Iamchibwanare #iPhone #pichazasimu
1517978369261985792,TheIVthDominant,Sat Apr 23 21:27:00 +0000 2022,-84.5709152,34.0348053,Drinking a H.A.Z.Y. IPA by @SweetWaterBrew at @marlowstavern — https://t.co/xnD9U81r22
1517978370553925632,GaboTartagliaRP,Sat Apr 23 21:27:00 +0000 2022,-58.647999,-34.443916,"@giraltpablo yo voy a ver a River como lo vengo haciendo hace años, en las buenas y en las malas, amo que esta gall… https://t.co/uGL9qaa7xF"
1517978371908583425,SoldonShawnee,Sat Apr 23 21:27:01 +0000 2022,-97.5140991,35.4752655,It’s a nice change from the sweeter stout you may be expecting. - Drinking a Mary Tyler Smore by @skydancebrewing @… https://t.co/PyC9hVTwai
1517978385993060354,barclak,Sat Apr 23 21:27:04 +0000 2022,-79.8871613,43.2171135,Drinking a Heineken by @heineken at @thekeg — https://t.co/5D75cMpBaC
1517978397552619523,RIZZYBEE3,Sat Apr 23 21:27:07 +0000 2022,-97.079654,32.931834,@surrealistshay @smilesss https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/cqQ05WBkNB
1517978443954147328,brawley_ben,Sat Apr 23 21:27:18 +0000 2022,-76.0468215,44.459227,"@blindblackman @FrankiesTwoLoud Ok, a full beer can does the same, dumbass"
1517978501927821313,PghGuy77,Sat Apr 23 21:27:32 +0000 2022,-79.9806895,40.431388999999996,"@JayShort92 That will never happen, you drink it too fast 🤣🤣🤣"
1517978515827798017,LyftKings,Sat Apr 23 21:27:35 +0000 2022,-117.08281,33.48373,Just posted a video @ House Of Pain Boxing and Fitness Club https://t.co/tWVqZIEUOO
1517978520202498049,KirasAndRheasMo,Sat Apr 23 21:27:36 +0000 2022,-122.07484269,47.48813815,Just posted a photo @ High Valley Saddle Club https://t.co/ib5eB1kSZG
1517978544449667073,BenRattigan77,Sat Apr 23 21:27:42 +0000 2022,-1.216432,54.67899,@getnorthern @Jacob_Rees_Mogg I spat my vodka reading that 😂
1517978559704403970,Famas_Millis,Sat Apr 23 21:27:45 +0000 2022,-5.5489375,7.5499505,Il veut sauver les joueurs pas les présidents de Club On a mal mais que Drogba n’abandonne pas ses petits frères
1517978586447237121,edajwooo,Sat Apr 23 21:27:52 +0000 2022,13.4246065,52.506701,Oh sa mere le system son du club là dinguerieOn dirait jui en free
1517978609335554049,Slightly_Saucy,Sat Apr 23 21:27:57 +0000 2022,-86.85117650000001,35.935017,"Hole 11, Par 4. Playing over a drying lake bed, this hole challenges the driver to place there tee shot down the le… https://t.co/w8HMssToPw"
1517978622627360769,RobFromSoCal,Sat Apr 23 21:28:00 +0000 2022,-83.0911102,40.0301208,Holy crap. Tastes like a melted orange Creamsicle. 💯 👍 - Drinking a Through My Lens Orange Creamsicle by Hightower… https://t.co/ucx62QKxCh
1517978627752800256,fox_antho,Sat Apr 23 21:28:02 +0000 2022,3.048456,50.3354195,@legende_the C'est sa pour toi mais moi qui regarde tout les trucs sur Paris bcp aiment le club et veulent rester a… https://t.co/eMlU6UCrnp
1517978629208260608,l73789803,Sat Apr 23 21:28:02 +0000 2022,-86.6074066,34.7207336,Drinking a Dunklesherz by @StraightToAle at @straighttoale — https://t.co/dyxxOA73Ft
1517978629640175623,brianarg54,Sat Apr 23 21:28:02 +0000 2022,-75.0775986,38.7167549,Drinking a Hammerhead IPA by Big Oyster Brewery @ Nalu — https://t.co/Z9RCRX37WB
1517978634971193349,hugh_440,Sat Apr 23 21:28:03 +0000 2022,-99.050461,19.342788499999997,Ya es hora de un cambio no @ClubAmerica un @KappaItalia@NBFootball o @lottosport vendria de lujo no crees??
1517978642218950658,Jessicacordovez,Sat Apr 23 21:28:05 +0000 2022,-49.2884605,-25.4952495,"@emibiapino Tenho 6 garrafas e meia de gin, 1 caixa de agua tonica geladinha, especiarias e 1 caixinha de cremosa… https://t.co/Ioa4KWXaRi"
1517978654604681221,jameshalmeida,Sat Apr 23 21:28:08 +0000 2022,-46.6777039,-23.5251713,Esquerda - Drinking a Maibock by Brass Brew @ Brass Brew  — https://t.co/cu3vj5Y8Nv
1517978656819326976,gjd_68,Sat Apr 23 21:28:09 +0000 2022,-70.6123428,43.1738129,Drinking a Long Weekend by @yorkbeachbeerco @ York Beach Beer Company — https://t.co/L613fwOS3o
1517978669200859137,jpitty23,Sat Apr 23 21:28:12 +0000 2022,-118.0633545,33.7126923,Moved over to the OG spot! - Drinking a Dan K IPA by @riipbeer @ Riip Beer Co.  — https://t.co/ngRuVaF4TQ
1517978689912332289,PeterUntappd,Sat Apr 23 21:28:17 +0000 2022,5.9796453,50.887394,"Vers, goed getapt, proost :-) - Drinking a Pilsener by @Brand_Bier at @cafedrklinge  — https://t.co/gXC04FxziI"
1517978699806785536,jazzyjollyjaunt,Sat Apr 23 21:28:19 +0000 2022,-2.2319074,53.4809608,Lovely bourbon nose. Lovely roasted malt and bourbon notes giving a fine bittersweetness to the beer and finish. Ve… https://t.co/yVJuGMGKdk
1517978754726850560,OhCiotti,Sat Apr 23 21:28:32 +0000 2022,-58.727497,-38.562574999999995,No opinaré de un partido que no vi.Pero la derrota de #Independiente no me sorprende.Es voluntarismo y algún dest… https://t.co/uRLPmv8wli
1517978791078858752,kellibelly,Sat Apr 23 21:28:41 +0000 2022,-117.104989,32.810012,Why stress when you can drink?
1517978793620635648,CarlospanzeR19,Sat Apr 23 21:28:41 +0000 2022,-58.442643000000004,-34.604315,El Madrid destruyó lo poquito que quedaba del club 🤧
1517978805712863233,CoachQ88,Sat Apr 23 21:28:44 +0000 2022,-75.117998,40.0048655,WILSON!
1517978806778216455,RIZZYBEE3,Sat Apr 23 21:28:44 +0000 2022,-97.079654,32.931834,@slicktime818 @fuckiayze @Jmoney1041 @88lamim https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57… https://t.co/biwPHC5wrb
1517978822838259712,gdf1973,Sat Apr 23 21:28:48 +0000 2022,-0.32496349999999996,50.832466,@LuqmanRajput5 @GreenJennyJones @asda @AsdaServiceTeam What about meat? Chemicals? Plastic? Hydrocarbons? Fuel? Pap… https://t.co/tO2dPqBHGG
1517978827456225280,RIZZYBEE3,Sat Apr 23 21:28:49 +0000 2022,-97.079654,32.931834,@KHINSUKI @fuckiayze @Jmoney1041 @88lamim https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/wmeTqeDTv7
1517978846468919298,JonDowding,Sat Apr 23 21:28:54 +0000 2022,-76.355918,36.841764,Oh hold up…now they’re playing some Jersey club music 👀
1517978866303840257,brawley_ben,Sat Apr 23 21:28:59 +0000 2022,-76.0468215,44.459227,@blindblackman @FrankiesTwoLoud Oscar Mercado was hit in the face with a semi full beer can. Go look at it
1517978866274508803,dmparkerjr,Sat Apr 23 21:28:59 +0000 2022,-106.8925552,34.0701103,Drinking a Desert Fog by @marblebrewery @ Socorro Springs Brewing Company — https://t.co/qwz4Xc2X4q
1517978883173359618,MattSRoss81,Sat Apr 23 21:29:03 +0000 2022,-73.9953918,40.7489967,Drinking a Los Wajiros by @JWakefieldBeer at @haymakerbar — https://t.co/Sf5nzPdUjx
1517978909245161472,EricHuttemann77,Sat Apr 23 21:29:09 +0000 2022,-75.1288605,39.8961792,Not sure how I found myself pouring tonight lol - Drinking a Summer Shandy by @Leinenkugels @ Proprietor's Park  — https://t.co/uKrjIjMqIy
1517978911375650816,Maurorc,Sat Apr 23 21:29:09 +0000 2022,-97.88224541,22.25608926,Con un súper peladazooooo de la Huasteca potosina @_gabrielhdz_ #puroartista #huastecos en Club Campestre Tampico https://t.co/ofkiqKlxEr
1517978913397518338,Wesley_Riley35,Sat Apr 23 21:29:10 +0000 2022,-80.676074,34.9956215,"If it was just about winning…the club, players, and fans would have been ok with the former NC Courage coach stayin… https://t.co/y2joEhFSgO"
1517978927326801921,RheeCharles,Sat Apr 23 21:29:13 +0000 2022,-43.36145986,-21.7437397,Hoje tem Reck no @lapajf a partir das 21h com muito rock and roll nacional e internacional! Vem curtir com a gente!… https://t.co/Bh4PAwaXMM
1517978971819888642,ClubAfricana1,Sat Apr 23 21:29:24 +0000 2022,8.4332605,50.144532,#Rindswurst (#beefsausage) 🍆 = #BBC 🍆🤘🏿✌🏿👍🏿#Follow us on #WhatsApp1) https://t.co/m6WWOMa3Je2)… https://t.co/6s1ncAlo8Q
1517978986370023424,thedombarry,Sat Apr 23 21:29:27 +0000 2022,0.1862015,51.278716,@Grabaka_Hitman That was a pint of beer from the crowd
1517978992074272771,DSO1_,Sat Apr 23 21:29:29 +0000 2022,17.980058999999997,59.333670999999995,This arsenal win made my day no bigger club in the world might get a tattoo
1517978993626169346,RIZZYBEE3,Sat Apr 23 21:29:29 +0000 2022,-97.079654,32.931834,@jayyslides @fuckiayze https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/uG8jtLrzUW
1517979003755319296,ClubAfricana1,Sat Apr 23 21:29:31 +0000 2022,8.4332605,50.144532,@SuzieQxxx99 @nsfwdeveraux #Rindswurst (#beefsausage) 🍆 = #BBC 🍆🤘🏿✌🏿👍🏿#Follow us on #WhatsApp1)… https://t.co/eAAYib92GR
1517979014547263492,alliisoonn05,Sat Apr 23 21:29:34 +0000 2022,-80.092554,40.3911755,Got the right drink in my right hand 🍺
1517979032440258560,sociedadsporti1,Sat Apr 23 21:29:38 +0000 2022,-62.233386,-31.408091,"Cerrando la 5ta. Fecha del Torneo Apertura que organiza la Asociación de Básquetbol de San Francisco, la Categoría… https://t.co/wLRZ9EDCnA"
1517979047510347782,roslynheightsny,Sat Apr 23 21:29:42 +0000 2022,-73.6410085,40.7766115,"@stiggaroo @LadyDoctorSays And since u asked, my days r consumed w/IRL arrests, emotional private confessions abt c… https://t.co/dpturz6eps"
1517979051247521799,RIZZYBEE3,Sat Apr 23 21:29:43 +0000 2022,-97.079654,32.931834,@SlikkShola @popstarbenny https://t.co/ZadT3J7B4Ihttps://t.co/V1AQZwfN57 https://t.co/xatYEyWohk… https://t.co/V1OzZCh8vN
